Oct-1828,1828.792,0.1,-0.534722222,0,-0.534722222
Nov-1828,1828.875,-2.57,-0.476944444,0,-0.476944444
Dec-1828,1828.958,3.04,-0.4725,0,-0.4725
Jan-1829,1829.042,-2.48,-0.524722222,0,-0.524722222
Feb-1829,1829.125,0.32,-0.388055556,0,-0.388055556
Mar-1829,1829.208,-2.54,-0.339444444,0,-0.339444444
Apr-1829,1829.292,0.12,-0.230833333,0,-0.230833333
May-1829,1829.375,1.8,-0.265555556,0,-0.265555556
Jun-1829,1829.458,-0.1,-0.287222222,0,-0.287222222
Jul-1829,1829.542,0.33,-0.254722222,0,-0.254722222
Aug-1829,1829.625,0.77,-0.165555556,0,-0.165555556
Sep-1829,1829.708,0.78,-0.106944444,0,-0.106944444
Oct-1829,1829.792,0.71,0.033611111,0.033611111,0
Nov-1829,1829.875,-0.33,0.133888889,0.133888889,0
Dec-1829,1829.958,-0.43,-0.028055556,0,-0.028055556
Jan-1830,1830.042,-2.33,-0.144166667,0,-0.144166667
Feb-1830,1830.125,1.2,-0.115555556,0,-0.115555556
Mar-1830,1830.208,3.58,-0.069444444,0,-0.069444444
Apr-1830,1830.292,3.08,-0.158055556,0,-0.158055556
May-1830,1830.375,-0.05,-0.1825,0,-0.1825
Jun-1830,1830.458,-0.85,-0.183333333,0,-0.183333333
Jul-1830,1830.542,3.19,0.014166667,0.014166667,0
Aug-1830,1830.625,-0.35,0.000277778,0.000277778,0
Sep-1830,1830.708,2.04,0.035,0.035,0
Oct-1830,1830.792,2.04,0.055833333,0.055833333,0
Nov-1830,1830.875,2.19,0.134444444,0.134444444,0
Dec-1830,1830.958,-3.13,0.06,0.06,0
Jan-1831,1831.042,-2.91,0.127777778,0.127777778,0
Feb-1831,1831.125,1.4,0.141944444,0.141944444,0
Mar-1831,1831.208,1.48,0.271388889,0.271388889,0
Apr-1831,1831.292,-3.15,0.226111111,0.226111111,0
May-1831,1831.375,-2.47,0.121666667,0.121666667,0
Jun-1831,1831.458,-1.36,0.023888889,0.023888889,0
Jul-1831,1831.542,2.71,-0.056666667,0,-0.056666667
Aug-1831,1831.625,-3.04,-0.0525,0,-0.0525
Sep-1831,1831.708,-1.53,-0.033888889,0,-0.033888889
Oct-1831,1831.792,0.85,0.008888889,0.008888889,0
Nov-1831,1831.875,0.26,0.035277778,0.035277778,0
Dec-1831,1831.958,0.36,0.139444444,0.139444444,0
Jan-1832,1832.042,-0.04,0.194166667,0.194166667,0
Feb-1832,1832.125,0.83,0.230833333,0.230833333,0
Mar-1832,1832.208,2.12,0.051111111,0.051111111,0
Apr-1832,1832.292,-1.51,0.021666667,0.021666667,0
May-1832,1832.375,-1.96,0.042222222,0.042222222,0
Jun-1832,1832.458,-3.62,0.023611111,0.023611111,0
Jul-1832,1832.542,-2.57,-0.061388889,0,-0.061388889
Aug-1832,1832.625,0.92,-0.1,0,-0.1
Sep-1832,1832.708,1.45,-0.1825,0,-0.1825
Oct-1832,1832.792,2.25,-0.287777778,0,-0.287777778
Nov-1832,1832.875,0.62,-0.309722222,0,-0.309722222
Dec-1832,1832.958,3.32,-0.106944444,0,-0.106944444
Jan-1833,1833.042,-0.36,0.059166667,0.059166667,0
Feb-1833,1833.125,2.52,0.094166667,0.094166667,0
Mar-1833,1833.208,-2.89,0.091111111,0.091111111,0
Apr-1833,1833.292,2.02,0.1125,0.1125,0
May-1833,1833.375,0.69,0.1525,0.1525,0
Jun-1833,1833.458,-1.52,0.197777778,0.197777778,0
Jul-1833,1833.542,0.13,0.102222222,0.102222222,0
Aug-1833,1833.625,-1.74,0.162777778,0.162777778,0
Sep-1833,1833.708,-0.93,0.188055556,0.188055556,0
Oct-1833,1833.792,-1.75,0.172777778,0.172777778,0
Nov-1833,1833.875,1.4,0.102222222,0.102222222,0
Dec-1833,1833.958,4.17,0.095277778,0.095277778,0
Jan-1834,1834.042,3.07,0.106666667,0.106666667,0
Feb-1834,1834.125,2.66,0.177222222,0.177222222,0
Mar-1834,1834.208,1.37,0.161111111,0.161111111,0
Apr-1834,1834.292,-2.38,0.174722222,0.174722222,0
May-1834,1834.375,-1.03,0.245277778,0.245277778,0
Jun-1834,1834.458,0.27,0.348611111,0.348611111,0
Jul-1834,1834.542,-0.73,0.435833333,0.435833333,0
Aug-1834,1834.625,-0.86,0.475555556,0.475555556,0
Sep-1834,1834.708,-0.62,0.443333333,0.443333333,0
Oct-1834,1834.792,0.3,0.3725,0.3725,0
Nov-1834,1834.875,-2.28,0.318888889,0.318888889,0
Dec-1834,1834.958,0.11,0.186111111,0.186111111,0
Jan-1835,1835.042,0.37,0.236944444,0.236944444,0
Feb-1835,1835.125,3.37,0.168611111,0.168611111,0
Mar-1835,1835.208,1.54,0.312222222,0.312222222,0
Apr-1835,1835.292,-1.02,0.280277778,0.280277778,0
May-1835,1835.375,0.58,0.219444444,0.219444444,0
Jun-1835,1835.458,0.1,0.343611111,0.343611111,0
Jul-1835,1835.542,0.57,0.460277778,0.460277778,0
Aug-1835,1835.625,2.35,0.586388889,0.586388889,0
Sep-1835,1835.708,0.29,0.568055556,0.568055556,0
Oct-1835,1835.792,-0.3,0.584166667,0.584166667,0
Nov-1835,1835.875,-1.31,0.601944444,0.601944444,0
Dec-1835,1835.958,-1.46,0.446944444,0.446944444,0
Jan-1836,1836.042,1.47,0.329444444,0.329444444,0
Feb-1836,1836.125,0.06,0.385277778,0.385277778,0
Mar-1836,1836.208,2.28,0.261666667,0.261666667,0
Apr-1836,1836.292,0.87,0.312222222,0.312222222,0
May-1836,1836.375,-1.5,0.3125,0.3125,0
Jun-1836,1836.458,2.95,0.222222222,0.222222222,0
Jul-1836,1836.542,4.33,0.175833333,0.175833333,0
Aug-1836,1836.625,2.8,0.2,0.2,0
Sep-1836,1836.708,-1.59,0.221944444,0.221944444,0
Oct-1836,1836.792,-1.17,0.283611111,0.283611111,0
Nov-1836,1836.875,2.04,0.384166667,0.384166667,0
Dec-1836,1836.958,-1.41,0.419166667,0.419166667,0
Jan-1837,1837.042,-1.16,0.348888889,0.348888889,0
Feb-1837,1837.125,4.67,0.205,0.205,0
Mar-1837,1837.208,-3.08,0.196388889,0.196388889,0
Apr-1837,1837.292,-0.56,0.207777778,0.207777778,0
May-1837,1837.375,-1.02,0.131666667,0.131666667,0
Jun-1837,1837.458,-2.98,0.163333333,0.163333333,0
Jul-1837,1837.542,-2.4,0.150555556,0.150555556,0
Aug-1837,1837.625,0.01,0.1175,0.1175,0
Sep-1837,1837.708,0.17,0.15,0.15,0
Oct-1837,1837.792,2.52,0.174722222,0.174722222,0
Nov-1837,1837.875,1.34,0.1375,0.1375,0
Dec-1837,1837.958,1.37,0.248888889,0.248888889,0
Jan-1838,1838.042,-2.16,0.2425,0.2425,0
Feb-1838,1838.125,-1.81,0.3575,0.3575,0
Mar-1838,1838.208,1.23,0.316111111,0.316111111,0
Apr-1838,1838.292,-0.61,0.330833333,0.330833333,0
May-1838,1838.375,-2.16,0.346388889,0.346388889,0
Jun-1838,1838.458,1.24,0.264722222,0.264722222,0
Jul-1838,1838.542,0.11,0.176111111,0.176111111,0
Aug-1838,1838.625,1.16,0.099444444,0.099444444,0
Sep-1838,1838.708,1.46,0.173888889,0.173888889,0
Oct-1838,1838.792,0.59,0.171111111,0.171111111,0
Nov-1838,1838.875,-2.65,0.034166667,0.034166667,0
Dec-1838,1838.958,2.55,0.055833333,0.055833333,0
Jan-1839,1839.042,1.24,0.170555556,0.170555556,0
Feb-1839,1839.125,4.2,0.029722222,0.029722222,0
Mar-1839,1839.208,0.79,0.030555556,0.030555556,0
Apr-1839,1839.292,1.4,0.070277778,0.070277778,0
May-1839,1839.375,-0.94,0.0825,0.0825,0
Jun-1839,1839.458,0.01,0.163055556,0.163055556,0
Jul-1839,1839.542,1.14,0.263888889,0.263888889,0
Aug-1839,1839.625,0.04,0.265,0.265,0
Sep-1839,1839.708,1.09,0.273055556,0.273055556,0
Oct-1839,1839.792,-1.27,0.133611111,0.133611111,0
Nov-1839,1839.875,-2.89,0.109166667,0.109166667,0
Dec-1839,1839.958,-0.63,0.003611111,0.003611111,0
Jan-1840,1840.042,2.97,0.043888889,0.043888889,0
Feb-1840,1840.125,-0.4,0.056111111,0.056111111,0
Mar-1840,1840.208,-3.05,0.088888889,0.088888889,0
Apr-1840,1840.292,0.87,0.160555556,0.160555556,0
May-1840,1840.375,-0.58,0.266388889,0.266388889,0
Jun-1840,1840.458,-0.08,0.215,0.215,0
Jul-1840,1840.542,1.23,0.194722222,0.194722222,0
Aug-1840,1840.625,0.05,0.228888889,0.228888889,0
Sep-1840,1840.708,0.46,0.111666667,0.111666667,0
Oct-1840,1840.792,-2.5,0.036111111,0.036111111,0
Nov-1840,1840.875,0.46,0.158611111,0.158611111,0
Dec-1840,1840.958,-2.43,0.093611111,0.093611111,0
Jan-1841,1841.042,-0.71,0.127222222,0.127222222,0
Feb-1841,1841.125,-1.37,0.128888889,0.128888889,0
Mar-1841,1841.208,2.41,0.202222222,0.202222222,0
Apr-1841,1841.292,1.97,0.151111111,0.151111111,0
May-1841,1841.375,1.65,0.153611111,0.153611111,0
Jun-1841,1841.458,-0.61,0.033888889,0.033888889,0
Jul-1841,1841.542,-0.62,-0.110277778,0,-0.110277778
Aug-1841,1841.625,2.39,-0.082777778,0,-0.082777778
Sep-1841,1841.708,-2.76,-0.218611111,0,-0.218611111
Oct-1841,1841.792,-2.13,-0.286944444,0,-0.286944444
Nov-1841,1841.875,1.76,-0.280555556,0,-0.280555556
Dec-1841,1841.958,0.21,-0.248888889,0,-0.248888889
Jan-1842,1842.042,2.45,-0.248333333,0,-0.248333333
Feb-1842,1842.125,4.26,-0.334722222,0,-0.334722222
Mar-1842,1842.208,3.43,-0.285555556,0,-0.285555556
Apr-1842,1842.292,-0.44,-0.253333333,0,-0.253333333
May-1842,1842.375,-0.85,-0.250833333,0,-0.250833333
Jun-1842,1842.458,-4.3,-0.301944444,0,-0.301944444
Jul-1842,1842.542,-4.05,-0.245555556,0,-0.245555556
Aug-1842,1842.625,1.03,-0.136111111,0,-0.136111111
Sep-1842,1842.708,-3.8,-0.165,0,-0.165
Oct-1842,1842.792,-3.73,-0.148333333,0,-0.148333333
Nov-1842,1842.875,-2.66,-0.136944444,0,-0.136944444
Dec-1842,1842.958,0.51,0.0175,0.0175,0
Jan-1843,1843.042,2.99,0.042777778,0.042777778,0
Feb-1843,1843.125,-3.51,0.083888889,0.083888889,0
Mar-1843,1843.208,-1.28,0.047222222,0.047222222,0
Apr-1843,1843.292,2.03,0.101111111,0.101111111,0
May-1843,1843.375,-0.49,-0.021666667,0,-0.021666667
Jun-1843,1843.458,-1.92,-0.008055556,0,-0.008055556
Jul-1843,1843.542,3.26,0.019444444,0.019444444,0
Aug-1843,1843.625,3.99,-0.074722222,0,-0.074722222
Sep-1843,1843.708,-0.58,-0.040555556,0,-0.040555556
Oct-1843,1843.792,-1.9,-0.008888889,0,-0.008888889
Nov-1843,1843.875,0.87,-0.058333333,0,-0.058333333
Dec-1843,1843.958,3.13,-0.116944444,0,-0.116944444
Jan-1844,1844.042,0.2,-0.1525,0,-0.1525
Feb-1844,1844.125,0.11,-0.269166667,0,-0.269166667
Mar-1844,1844.208,1.09,-0.379444444,0,-0.379444444
Apr-1844,1844.292,3.91,-0.351666667,0,-0.351666667
May-1844,1844.375,-2.77,-0.355,0,-0.355
Jun-1844,1844.458,-0.12,-0.178055556,0,-0.178055556
Jul-1844,1844.542,0.37,-0.07,0,-0.07
Aug-1844,1844.625,-1,-0.106666667,0,-0.106666667
Sep-1844,1844.708,-1.53,-0.0075,0,-0.0075
Oct-1844,1844.792,-0.99,0.127777778,0.127777778,0
Nov-1844,1844.875,-0.02,0.215277778,0.215277778,0
Dec-1844,1844.958,-1.9,0.224166667,0.224166667,0
Jan-1845,1845.042,1.17,0.203888889,0.203888889,0
Feb-1845,1845.125,0.06,0.318888889,0.318888889,0
Mar-1845,1845.208,-0.54,0.403055556,0.403055556,0
Apr-1845,1845.292,0.56,0.307222222,0.307222222,0
May-1845,1845.375,-0.97,0.326111111,0.326111111,0
Jun-1845,1845.458,2.07,0.419722222,0.419722222,0
Jul-1845,1845.542,-0.16,0.408055556,0.408055556,0
Aug-1845,1845.625,-0.29,0.288888889,0.288888889,0
Sep-1845,1845.708,-0.23,0.272222222,0.272222222,0
Oct-1845,1845.792,1.14,0.325277778,0.325277778,0
Nov-1845,1845.875,0.49,0.284722222,0.284722222,0
Dec-1845,1845.958,0.83,0.126944444,0.126944444,0
Jan-1846,1846.042,2.26,0.122222222,0.122222222,0
Feb-1846,1846.125,0.63,0.121944444,0.121944444,0
Mar-1846,1846.208,1.75,0.0475,0.0475,0
Apr-1846,1846.292,-1.42,-0.028611111,0,-0.028611111
May-1846,1846.375,0.19,0.097222222,0.097222222,0
Jun-1846,1846.458,1.45,0.093333333,0.093333333,0
Jul-1846,1846.542,2.84,0.103888889,0.103888889,0
Aug-1846,1846.625,-0.3,0.163055556,0.163055556,0
Sep-1846,1846.708,-1.18,0.196666667,0.196666667,0
Oct-1846,1846.792,0.01,0.236388889,0.236388889,0
Nov-1846,1846.875,-0.59,0.305277778,0.305277778,0
Dec-1846,1846.958,-2.55,0.406944444,0.406944444,0
Jan-1847,1847.042,0.03,0.3525,0.3525,0
Feb-1847,1847.125,0.1,0.4,0.4,0
Mar-1847,1847.208,-1.59,0.436111111,0.436111111,0
Apr-1847,1847.292,1.17,0.392222222,0.392222222,0
May-1847,1847.375,1.76,0.438333333,0.438333333,0
Jun-1847,1847.458,-0.26,0.331388889,0.331388889,0
Jul-1847,1847.542,0.75,0.387777778,0.387777778,0
Aug-1847,1847.625,1.13,0.469166667,0.469166667,0
Sep-1847,1847.708,-0.32,0.404722222,0.404722222,0
Oct-1847,1847.792,0.44,0.305277778,0.305277778,0
Nov-1847,1847.875,2.46,0.268333333,0.268333333,0
Dec-1847,1847.958,1.76,0.316111111,0.316111111,0
Jan-1848,1848.042,-0.79,0.320555556,0.320555556,0
Feb-1848,1848.125,1.77,0.38,0.38,0
Mar-1848,1848.208,0.76,0.315833333,0.315833333,0
Apr-1848,1848.292,-1.02,0.327777778,0.327777778,0
May-1848,1848.375,0.69,0.308055556,0.308055556,0
Jun-1848,1848.458,-1.78,0.178611111,0.178611111,0
Jul-1848,1848.542,1.87,0.133055556,0.133055556,0
Aug-1848,1848.625,2.64,0.160833333,0.160833333,0
Sep-1848,1848.708,-2.55,0.131666667,0.131666667,0
Oct-1848,1848.792,-2.44,0.129166667,0.129166667,0
Nov-1848,1848.875,-0.84,0.167777778,0.167777778,0
Dec-1848,1848.958,2.55,0.204166667,0.204166667,0
Jan-1849,1849.042,2.42,0.198888889,0.198888889,0
Feb-1849,1849.125,2.77,0.310833333,0.310833333,0
Mar-1849,1849.208,-0.56,0.293333333,0.293333333,0
Apr-1849,1849.292,-0.99,0.287777778,0.287777778,0
May-1849,1849.375,-0.52,0.206666667,0.206666667,0
Jun-1849,1849.458,-3.21,0.225,0.225,0
Jul-1849,1849.542,1.2,0.212777778,0.212777778,0
Aug-1849,1849.625,0.7,0.185555556,0.185555556,0
Sep-1849,1849.708,-2.23,0.136666667,0.136666667,0
Oct-1849,1849.792,-0.08,0.049444444,0.049444444,0
Nov-1849,1849.875,0.8,0.0475,0.0475,0
Dec-1849,1849.958,-1.24,0.064166667,0.064166667,0
Jan-1850,1850.042,-0.16,0.1775,0.1775,0
Feb-1850,1850.125,4.13,0.156944444,0.156944444,0
Mar-1850,1850.208,-2.22,0.1775,0.1775,0
Apr-1850,1850.292,0.97,0.159722222,0.159722222,0
May-1850,1850.375,-1.16,0.098055556,0.098055556,0
Jun-1850,1850.458,0.4,0.1025,0.1025,0
Jul-1850,1850.542,0.31,-0.099166667,0,-0.099166667
Aug-1850,1850.625,0.15,-0.0425,0,-0.0425
Sep-1850,1850.708,-2.08,0.079722222,0.079722222,0
Oct-1850,1850.792,-2.7,0.169166667,0.169166667,0
Nov-1850,1850.875,2.39,0.143333333,0.143333333,0
Dec-1850,1850.958,2.36,0.120833333,0.120833333,0
Jan-1851,1851.042,3.29,0.094166667,0.094166667,0
Feb-1851,1851.125,1.03,0.028611111,0.028611111,0
Mar-1851,1851.208,1.5,-0.025277778,0,-0.025277778
Apr-1851,1851.292,-1.66,-0.042222222,0,-0.042222222
May-1851,1851.375,-1.53,-0.020833333,0,-0.020833333
Jun-1851,1851.458,-1.62,0.070833333,0.070833333,0
Jul-1851,1851.542,-5.39,0.006111111,0.006111111,0
Aug-1851,1851.625,4.68,0.068333333,0.068333333,0
Sep-1851,1851.708,1.85,0.074166667,0.074166667,0
Oct-1851,1851.792,0.78,0.030555556,0.030555556,0
Nov-1851,1851.875,-1.77,-0.0175,0,-0.0175
Dec-1851,1851.958,1.74,0.045555556,0.045555556,0
Jan-1852,1852.042,1.46,0.086388889,0.086388889,0
Feb-1852,1852.125,0.41,-0.140555556,0,-0.140555556
Mar-1852,1852.208,-2.5,-0.087777778,0,-0.087777778
Apr-1852,1852.292,-1.6,-0.093611111,0,-0.093611111
May-1852,1852.375,0.25,-0.149444444,0,-0.149444444
Jun-1852,1852.458,0.09,-0.130277778,0,-0.130277778
Jul-1852,1852.542,-1.13,-0.09,0,-0.09
Aug-1852,1852.625,2.94,-0.159722222,0,-0.159722222
Sep-1852,1852.708,-2.02,-0.108055556,0,-0.108055556
Oct-1852,1852.792,-1.65,-0.046111111,0,-0.046111111
Nov-1852,1852.875,-0.93,-0.098333333,0,-0.098333333
Dec-1852,1852.958,1.03,-0.282777778,0,-0.282777778
Jan-1853,1853.042,1.31,-0.338611111,0,-0.338611111
Feb-1853,1853.125,-4.04,-0.319444444,0,-0.319444444
Mar-1853,1853.208,-0.32,-0.286944444,0,-0.286944444
Apr-1853,1853.292,0.76,-0.216388889,0,-0.216388889
May-1853,1853.375,-3.17,-0.172777778,0,-0.172777778
Jun-1853,1853.458,1.09,-0.129444444,0,-0.129444444
Jul-1853,1853.542,1.76,-0.033055556,0,-0.033055556
Aug-1853,1853.625,-2.36,-0.163888889,0,-0.163888889
Sep-1853,1853.708,-0.22,-0.1425,0,-0.1425
Oct-1853,1853.792,-0.47,-0.133333333,0,-0.133333333
Nov-1853,1853.875,0.51,-0.1275,0,-0.1275
Dec-1853,1853.958,-4.28,-0.108611111,0,-0.108611111
Jan-1854,1854.042,1.28,-0.200277778,0,-0.200277778
Feb-1854,1854.125,1.72,-0.317222222,0,-0.317222222
Mar-1854,1854.208,2.67,-0.249166667,0,-0.249166667
Apr-1854,1854.292,0.88,-0.177222222,0,-0.177222222
May-1854,1854.375,0.04,-0.2475,0,-0.2475
Jun-1854,1854.458,-0.06,-0.228333333,0,-0.228333333
Jul-1854,1854.542,-1.92,-0.269444444,0,-0.269444444
Aug-1854,1854.625,-0.03,-0.245277778,0,-0.245277778
Sep-1854,1854.708,2.62,-0.167222222,0,-0.167222222
Oct-1854,1854.792,1.11,-0.151666667,0,-0.151666667
Nov-1854,1854.875,-1.56,-0.193055556,0,-0.193055556
Dec-1854,1854.958,2.42,-0.267777778,0,-0.267777778
Jan-1855,1855.042,-1.84,-0.338888889,0,-0.338888889
Feb-1855,1855.125,-3.8,-0.229444444,0,-0.229444444
Mar-1855,1855.208,-0.05,-0.283611111,0,-0.283611111
Apr-1855,1855.292,0.99,-0.249166667,0,-0.249166667
May-1855,1855.375,-2.28,-0.180555556,0,-0.180555556
Jun-1855,1855.458,0.78,-0.154444444,0,-0.154444444
Jul-1855,1855.542,-2.61,-0.207777778,0,-0.207777778
Aug-1855,1855.625,3.81,-0.154444444,0,-0.154444444
Sep-1855,1855.708,0.79,-0.162222222,0,-0.162222222
Oct-1855,1855.792,-1.09,-0.118055556,0,-0.118055556
Nov-1855,1855.875,-2.42,-0.179166667,0,-0.179166667
Dec-1855,1855.958,-1.66,-0.066666667,0,-0.066666667
Jan-1856,1856.042,-1.25,-0.121388889,0,-0.121388889
Feb-1856,1856.125,-0.1,-0.113055556,0,-0.113055556
Mar-1856,1856.208,-2.27,-0.156944444,0,-0.156944444
Apr-1856,1856.292,2,-0.166111111,0,-0.166111111
May-1856,1856.375,-0.7,-0.171944444,0,-0.171944444
Jun-1856,1856.458,2.03,-0.179444444,0,-0.179444444
Jul-1856,1856.542,-0.16,0.022777778,0.022777778,0
Aug-1856,1856.625,-0.44,0.051944444,0.051944444,0
Sep-1856,1856.708,-0.5,0.012777778,0.012777778,0
Oct-1856,1856.792,1.12,-0.023611111,0,-0.023611111
Nov-1856,1856.875,-1.69,-0.026944444,0,-0.026944444
Dec-1856,1856.958,-0.23,0.003333333,0.003333333,0
Jan-1857,1857.042,-0.69,0.117222222,0.117222222,0
Feb-1857,1857.125,2.02,0.207777778,0.207777778,0
Mar-1857,1857.208,1.09,0.174722222,0.174722222,0
Apr-1857,1857.292,0.55,0.181666667,0.181666667,0
May-1857,1857.375,-0.17,0.259722222,0.259722222,0
Jun-1857,1857.458,-0.33,0.231388889,0.231388889,0
Jul-1857,1857.542,5.36,0.26,0.26,0
Aug-1857,1857.625,1.02,0.155833333,0.155833333,0
Sep-1857,1857.708,1.21,0.198611111,0.198611111,0
Oct-1857,1857.792,-0.2,0.177222222,0.177222222,0
Nov-1857,1857.875,-1.68,0.121944444,0.121944444,0
Dec-1857,1857.958,3.51,0.251666667,0.251666667,0
Jan-1858,1858.042,2.26,0.3625,0.3625,0
Feb-1858,1858.125,-0.54,0.431111111,0.431111111,0
Mar-1858,1858.208,-1.24,0.535833333,0.535833333,0
Apr-1858,1858.292,1.24,0.449166667,0.449166667,0
May-1858,1858.375,0.53,0.451111111,0.451111111,0
Jun-1858,1858.458,-0.24,0.393055556,0.393055556,0
Jul-1858,1858.542,-1.58,0.459722222,0.459722222,0
Aug-1858,1858.625,0.06,0.5225,0.5225,0
Sep-1858,1858.708,2.33,0.539444444,0.539444444,0
Oct-1858,1858.792,-1.86,0.435833333,0.435833333,0
Nov-1858,1858.875,-4.41,0.490833333,0.490833333,0
Dec-1858,1858.958,3.01,0.460833333,0.460833333,0
Jan-1859,1859.042,2.74,0.522777778,0.522777778,0
Feb-1859,1859.125,2.37,0.475555556,0.475555556,0
Mar-1859,1859.208,1.5,0.475277778,0.475277778,0
Apr-1859,1859.292,-1.12,0.449722222,0.449722222,0
May-1859,1859.375,-0.63,0.4125,0.4125,0
Jun-1859,1859.458,-0.06,0.357222222,0.357222222,0
Jul-1859,1859.542,2.24,0.145277778,0.145277778,0
Aug-1859,1859.625,1.82,0.1125,0.1125,0
Sep-1859,1859.708,0.11,0.053333333,0.053333333,0
Oct-1859,1859.792,-2.61,0.122222222,0.122222222,0
Nov-1859,1859.875,0.29,0.073333333,0.073333333,0
Dec-1859,1859.958,-1.31,-0.083611111,0,-0.083611111
Jan-1860,1860.042,1.54,-0.161944444,0,-0.161944444
Feb-1860,1860.125,0.32,-0.124722222,0,-0.124722222
Mar-1860,1860.208,1.08,-0.033055556,0,-0.033055556
Apr-1860,1860.292,-0.37,-0.119166667,0,-0.119166667
May-1860,1860.375,-1.51,-0.189166667,0,-0.189166667
Jun-1860,1860.458,-2.32,-0.211388889,0,-0.211388889
Jul-1860,1860.542,-2.27,-0.147222222,0,-0.147222222
Aug-1860,1860.625,-0.16,-0.068055556,0,-0.068055556
Sep-1860,1860.708,-0.92,-0.156388889,0,-0.156388889
Oct-1860,1860.792,2.28,-0.126944444,0,-0.126944444
Nov-1860,1860.875,-3.44,-0.041944444,0,-0.041944444
Dec-1860,1860.958,-2.14,-0.167222222,0,-0.167222222
Jan-1861,1861.042,-0.56,-0.211388889,0,-0.211388889
Feb-1861,1861.125,0.8,-0.312222222,0,-0.312222222
Mar-1861,1861.208,2.06,-0.416388889,0,-0.416388889
Apr-1861,1861.292,-1.86,-0.3675,0,-0.3675
May-1861,1861.375,-1.99,-0.331944444,0,-0.331944444
Jun-1861,1861.458,-1.04,-0.336388889,0,-0.336388889
Jul-1861,1861.542,0.73,-0.456388889,0,-0.456388889
Aug-1861,1861.625,2.91,-0.546666667,0,-0.546666667
Sep-1861,1861.708,-0.85,-0.591388889,0,-0.591388889
Oct-1861,1861.792,-0.8,-0.470277778,0,-0.470277778
Nov-1861,1861.875,-1.35,-0.491944444,0,-0.491944444
Dec-1861,1861.958,-1.5,-0.374444444,0,-0.374444444
Jan-1862,1862.042,1.15,-0.386111111,0,-0.386111111
Feb-1862,1862.125,-1.26,-0.308888889,0,-0.308888889
Mar-1862,1862.208,-2.25,-0.286666667,0,-0.286666667
Apr-1862,1862.292,0.64,-0.211111111,0,-0.211111111
May-1862,1862.375,0.65,-0.210555556,0,-0.210555556
Jun-1862,1862.458,-0.22,-0.1625,0,-0.1625
Jul-1862,1862.542,-2.08,-0.111388889,0,-0.111388889
Aug-1862,1862.625,-1.43,-0.104166667,0,-0.104166667
Sep-1862,1862.708,-1.5,-0.010277778,0,-0.010277778
Oct-1862,1862.792,1.75,-0.09,0,-0.09
Nov-1862,1862.875,-0.49,0.050555556,0.050555556,0
Dec-1862,1862.958,2.92,0.170277778,0.170277778,0
